StudentID,Gender,Grade,Internet Access,Maths,Science,English,History,Computer,Attendance(%),Recommendation
S78972,Female,11,Yes,49,45,42,45,59,88,High Risk of Failure
S78973,Male,12,Yes,50,35,44,43,51,97,High Risk of Failure
S78974,Male,11,Yes,30,30,30,30,30,78,High Risk of Failure
S78975,Male,11,No,48,45,46,34,64,87,High Risk of Failure
S78976,Female,11,Yes,44,46,32,35,55,100,High Risk of Failure
S78977,Male,11,Yes,51,49,40,39,61,92,High Risk of Failure
S78978,Male,12,No,46,44,44,37,46,77,High Risk of Failure
S78979,Female,10,No,47,51,54,44,35,60,High Risk of Failure
S78980,Male,12,Yes,42,44,42,36,46,79,High Risk of Failure
S78981,Male,10,Yes,44,58,42,30,41,81,High Risk of Failure
S78982,Male,10,No,35,34,30,37,30,79,High Risk of Failure
S78983,Female,11,Yes,38,45,43,30,30,94,High Risk of Failure
S78984,Female,9,Yes,37,42,41,33,53,81,High Risk of Failure
S78985,Female,11,Yes,47,47,41,36,40,79,High Risk of Failure
S78986,Male,9,Yes,45,44,48,46,46,86,High Risk of Failure
S78987,Female,12,Yes,48,40,31,36,51,71,High Risk of Failure
S78988,Female,12,Yes,30,30,38,43,38,86,High Risk of Failure
S78989,Male,11,Yes,39,39,30,47,49,79,High Risk of Failure
S78990,Male,12,Yes,57,44,42,44,41,69,High Risk of Failure
S78991,Male,12,Yes,45,49,48,32,68,88,High Risk of Failure
S78992,Female,11,Yes,46,47,30,32,40,78,High Risk of Failure
S78993,Male,12,Yes,44,51,48,39,51,78,High Risk of Failure
S78994,Male,11,No,54,43,40,45,59,81,High Risk of Failure
S78995,Male,11,No,42,41,31,46,42,80,High Risk of Failure
S78996,Female,9,Yes,54,43,33,50,42,76,High Risk of Failure
S78997,Male,10,Yes,50,48,42,53,42,78,High Risk of Failure
S78998,Male,11,Yes,46,44,36,50,57,87,High Risk of Failure
S78999,Female,12,Yes,48,41,38,38,50,71,High Risk of Failure
S79000,Female,10,Yes,35,41,30,30,44,72,High Risk of Failure
S79001,Male,9,Yes,41,45,35,44,41,93,High Risk of Failure
S79002,Male,9,No,45,39,56,46,40,85,High Risk of Failure
S79003,Female,9,Yes,40,38,35,34,69,66,High Risk of Failure
S79004,Female,10,Yes,54,43,43,48,46,61,High Risk of Failure
S79005,Male,11,No,57,45,37,40,49,78,High Risk of Failure
S79006,Female,11,Yes,35,40,40,30,46,92,High Risk of Failure
S79007,Female,12,Yes,39,41,30,33,54,93,High Risk of Failure
S79008,Female,12,Yes,53,48,49,37,58,86,High Risk of Failure
S79009,Male,9,Yes,41,45,30,30,42,96,High Risk of Failure
S79010,Female,12,Yes,31,30,30,30,40,78,High Risk of Failure
S79011,Female,9,No,52,43,48,42,39,89,High Risk of Failure
S79012,Female,12,Yes,50,44,38,47,54,70,High Risk of Failure
S79013,Male,11,No,57,48,34,46,37,74,High Risk of Failure
S79014,Female,9,Yes,54,51,41,37,51,86,High Risk of Failure
S79015,Female,9,Yes,42,45,42,41,35,86,High Risk of Failure
S79016,Female,9,Yes,44,50,40,32,54,79,High Risk of Failure
S79017,Female,11,Yes,49,39,30,33,33,75,High Risk of Failure
S79018,Male,12,Yes,60,56,50,36,47,88,High Risk of Failure
S79019,Male,10,No,43,39,42,30,40,81,High Risk of Failure
S79020,Female,12,Yes,42,50,48,43,50,82,High Risk of Failure
S79021,Female,9,Yes,34,44,33,37,54,93,High Risk of Failure
S79022,Female,12,Yes,54,44,46,35,63,90,High Risk of Failure
S79023,Male,10,Yes,43,43,46,48,55,68,High Risk of Failure
S79024,Male,11,Yes,48,58,40,43,50,74,High Risk of Failure
S79025,Male,12,Yes,46,52,33,57,56,75,High Risk of Failure
S79026,Female,10,Yes,47,44,45,45,50,81,High Risk of Failure
S79027,Female,11,Yes,55,43,38,44,56,62,High Risk of Failure
S79028,Male,12,Yes,55,42,36,51,56,97,High Risk of Failure
S79029,Female,11,Yes,41,47,34,41,55,81,High Risk of Failure
S79030,Male,11,Yes,30,40,40,30,46,92,High Risk of Failure
S79031,Female,10,Yes,44,40,30,41,38,71,High Risk of Failure
S79032,Female,10,No,49,38,39,30,48,77,High Risk of Failure
S79033,Female,11,Yes,44,49,33,39,38,100,High Risk of Failure
S79034,Female,11,No,40,49,46,33,59,99,High Risk of Failure
S79035,Male,10,Yes,43,47,45,40,35,75,High Risk of Failure
S79036,Female,11,No,41,47,30,30,45,77,High Risk of Failure
S79037,Female,10,Yes,43,39,44,37,47,88,High Risk of Failure
S79038,Male,9,Yes,55,56,51,51,30,75,High Risk of Failure
S79039,Female,10,No,36,42,34,30,31,73,High Risk of Failure
S79040,Male,9,Yes,43,55,42,44,57,98,High Risk of Failure
S79041,Female,12,No,54,40,44,43,50,98,High Risk of Failure
S79042,Male,12,Yes,51,53,42,43,51,65,High Risk of Failure
S79043,Female,11,Yes,42,54,46,44,59,73,High Risk of Failure
S79044,Female,10,Yes,55,43,39,53,51,82,High Risk of Failure
S79045,Male,10,Yes,45,45,30,45,55,74,High Risk of Failure
S79046,Male,9,Yes,30,39,30,30,32,75,High Risk of Failure
S79047,Male,10,No,49,42,39,46,61,76,High Risk of Failure
S79048,Male,10,Yes,49,45,43,31,42,69,High Risk of Failure
S79049,Female,12,Yes,57,49,46,48,44,78,High Risk of Failure
S79050,Female,11,Yes,42,32,30,32,48,72,High Risk of Failure
S79051,Male,11,Yes,39,32,30,30,56,79,High Risk of Failure
S79052,Male,9,No,45,40,33,38,60,78,High Risk of Failure
S79053,Male,9,No,35,34,38,34,37,90,High Risk of Failure
S79054,Male,9,Yes,47,37,40,44,57,75,High Risk of Failure
S79055,Male,11,Yes,41,46,39,35,44,77,High Risk of Failure
S79056,Female,11,Yes,47,57,42,34,64,95,High Risk of Failure
S79057,Female,12,Yes,44,41,35,38,41,90,High Risk of Failure
S79058,Female,10,Yes,30,31,31,30,38,80,High Risk of Failure
S79059,Female,12,Yes,44,35,45,47,34,78,High Risk of Failure
S79060,Male,11,Yes,45,38,35,32,32,72,High Risk of Failure
S79061,Male,11,Yes,52,57,34,43,56,97,High Risk of Failure
S79062,Female,10,No,44,40,40,42,51,71,High Risk of Failure
S79063,Male,9,Yes,34,42,37,35,60,67,High Risk of Failure
S79064,Male,9,Yes,49,50,47,36,54,72,High Risk of Failure
S79065,Female,10,Yes,42,44,39,36,38,100,High Risk of Failure
S79066,Male,11,Yes,44,47,48,45,38,70,High Risk of Failure
S79067,Female,10,Yes,37,42,42,30,31,91,High Risk of Failure
S79068,Male,9,Yes,30,32,32,30,42,65,High Risk of Failure
S79069,Male,11,No,52,45,46,44,38,80,High Risk of Failure
S79070,Male,11,Yes,47,45,50,37,61,80,High Risk of Failure
S79071,Female,9,No,36,30,30,30,48,77,High Risk of Failure
S79072,Female,9,Yes,50,41,42,30,37,89,High Risk of Failure
S79073,Female,9,Yes,59,51,43,43,48,76,High Risk of Failure
S79074,Female,11,Yes,53,45,44,49,46,89,High Risk of Failure
S79075,Male,10,Yes,45,49,34,39,52,86,High Risk of Failure
S79076,Female,9,No,30,41,34,39,44,71,High Risk of Failure
S79077,Male,11,Yes,43,41,40,45,43,79,High Risk of Failure
S79078,Female,12,Yes,36,51,58,34,52,84,High Risk of Failure
S79079,Female,9,Yes,44,50,48,44,48,77,High Risk of Failure
S79080,Female,9,Yes,45,48,37,40,66,84,High Risk of Failure
S79081,Male,11,Yes,50,45,37,35,50,60,High Risk of Failure
S79082,Female,12,Yes,52,45,40,60,48,82,High Risk of Failure
S79083,Female,12,Yes,56,38,50,34,69,84,High Risk of Failure
S79084,Female,11,Yes,52,44,50,33,44,69,High Risk of Failure
S79085,Male,11,Yes,38,47,31,37,62,73,High Risk of Failure
S79086,Male,11,No,45,48,53,49,49,100,High Risk of Failure
S79087,Female,12,Yes,33,43,48,47,56,75,High Risk of Failure
S79088,Male,10,No,43,49,39,47,51,98,High Risk of Failure
S79089,Female,9,No,43,48,38,41,64,87,High Risk of Failure
S79090,Female,10,No,43,49,54,45,43,88,High Risk of Failure
S79091,Male,11,Yes,43,52,32,30,56,75,High Risk of Failure
S79092,Male,11,Yes,47,42,31,41,53,100,High Risk of Failure
S79093,Male,10,Yes,66,41,48,39,43,61,High Risk of Failure
S79094,Male,9,Yes,52,49,36,48,57,80,High Risk of Failure
S79095,Female,9,Yes,45,50,50,46,58,78,High Risk of Failure
S79096,Female,9,No,54,51,48,36,60,77,High Risk of Failure
S79097,Female,10,Yes,55,54,48,38,38,66,High Risk of Failure
S79098,Male,9,Yes,39,43,41,41,32,89,High Risk of Failure
S79099,Male,9,No,40,41,48,40,47,68,High Risk of Failure
S79100,Male,11,Yes,42,65,43,44,49,88,High Risk of Failure
S79101,Female,12,No,30,30,31,34,47,50,High Risk of Failure
S79102,Male,12,Yes,47,42,56,49,43,67,High Risk of Failure
S79103,Female,9,Yes,45,45,33,32,47,97,High Risk of Failure
S79104,Male,9,Yes,52,42,30,37,44,72,High Risk of Failure
S79105,Male,11,Yes,35,41,30,62,47,93,High Risk of Failure
S79106,Female,11,No,42,39,37,35,42,71,High Risk of Failure
S79107,Female,9,Yes,48,54,53,46,39,74,High Risk of Failure
S79108,Female,9,No,35,40,36,30,37,72,High Risk of Failure
S79109,Female,11,Yes,40,40,30,34,30,83,High Risk of Failure
S79110,Male,10,Yes,44,39,32,30,43,65,High Risk of Failure
S79111,Male,10,Yes,53,48,50,30,61,72,High Risk of Failure
S79112,Female,12,Yes,49,60,42,46,52,87,High Risk of Failure
S79113,Male,10,Yes,48,50,30,30,30,99,High Risk of Failure
S79114,Female,11,Yes,40,46,38,41,60,73,High Risk of Failure
S79115,Female,9,Yes,46,50,50,43,39,87,High Risk of Failure
S79116,Male,10,No,47,55,32,41,64,95,High Risk of Failure
S79117,Female,11,Yes,46,49,30,47,60,78,High Risk of Failure
S79118,Male,9,No,39,38,47,41,42,80,High Risk of Failure
S79119,Male,12,Yes,43,51,37,41,59,82,High Risk of Failure
S79120,Male,10,Yes,43,39,59,30,31,93,High Risk of Failure
S79121,Male,10,Yes,56,58,30,40,50,73,High Risk of Failure
S79122,Male,9,Yes,52,55,44,38,57,81,High Risk of Failure
S79123,Female,12,Yes,39,46,30,30,62,90,High Risk of Failure
S79124,Male,9,Yes,46,51,50,49,51,82,High Risk of Failure
S79125,Male,11,Yes,54,53,40,42,56,88,High Risk of Failure
S79126,Female,9,Yes,39,50,30,41,49,93,High Risk of Failure
S79127,Male,11,No,42,34,39,33,46,69,High Risk of Failure
S79128,Female,11,Yes,35,57,41,41,61,70,High Risk of Failure
S79129,Male,9,Yes,46,46,44,35,54,78,High Risk of Failure
S79130,Female,10,Yes,47,43,43,36,68,94,High Risk of Failure
S79131,Female,11,Yes,52,37,47,44,65,86,High Risk of Failure
S79132,Male,10,No,62,53,41,38,48,77,High Risk of Failure
S79133,Male,10,Yes,33,46,42,43,30,92,High Risk of Failure
S79134,Male,12,Yes,54,41,49,44,57,67,High Risk of Failure
S79135,Female,10,Yes,40,48,43,33,44,70,High Risk of Failure
S79136,Female,12,Yes,49,50,50,41,47,74,High Risk of Failure
S79137,Female,9,Yes,41,30,35,30,42,89,High Risk of Failure
S79138,Male,9,Yes,30,45,42,40,49,74,High Risk of Failure
S79139,Male,9,No,43,37,30,38,35,92,High Risk of Failure
S79140,Female,11,No,41,35,44,32,54,88,High Risk of Failure
S79141,Female,11,Yes,32,30,32,31,43,75,High Risk of Failure
S79142,Female,11,No,52,57,44,36,50,72,High Risk of Failure
S79143,Male,9,Yes,35,31,43,30,32,68,High Risk of Failure
S79144,Male,11,No,54,55,33,46,33,95,High Risk of Failure
S79145,Male,10,Yes,42,43,47,30,37,75,High Risk of Failure
S79146,Male,12,Yes,52,30,34,34,79,97,High Risk of Failure
S79147,Male,9,Yes,30,41,41,33,30,86,High Risk of Failure
S79148,Male,10,Yes,34,32,33,30,40,82,High Risk of Failure
S79149,Female,10,Yes,30,37,35,43,47,85,High Risk of Failure
S79150,Male,12,No,53,50,52,36,30,85,High Risk of Failure
S79151,Male,10,No,50,42,39,30,37,79,High Risk of Failure
S79152,Female,11,Yes,62,44,44,42,53,85,High Risk of Failure
S79153,Female,11,Yes,44,40,31,35,60,76,High Risk of Failure
S79154,Male,9,Yes,50,47,47,39,40,96,High Risk of Failure
S79155,Female,11,Yes,49,60,51,52,37,77,High Risk of Failure
S79156,Male,10,Yes,42,40,30,34,30,75,High Risk of Failure
S79157,Male,12,Yes,44,61,40,51,53,90,High Risk of Failure
S79158,Female,9,Yes,43,44,30,42,49,95,High Risk of Failure
S79159,Male,10,No,39,44,46,41,61,81,High Risk of Failure
S79160,Female,11,Yes,42,44,39,44,54,96,High Risk of Failure
S79161,Male,12,Yes,40,35,32,39,49,71,High Risk of Failure
S79162,Female,10,Yes,46,37,30,42,39,78,High Risk of Failure
S79163,Male,9,Yes,62,48,38,53,46,80,High Risk of Failure
S79164,Male,10,Yes,36,42,39,30,60,85,High Risk of Failure
S79165,Female,10,No,49,39,30,30,54,86,High Risk of Failure
S79166,Female,11,Yes,44,52,30,39,56,79,High Risk of Failure
S79167,Male,10,Yes,47,41,39,54,41,92,High Risk of Failure
S79168,Female,12,No,31,39,30,30,46,95,High Risk of Failure
S79169,Female,9,Yes,45,53,50,43,35,80,High Risk of Failure
S79170,Female,11,Yes,53,31,39,54,48,84,High Risk of Failure
S79171,Male,12,Yes,36,38,38,42,70,71,High Risk of Failure
S79172,Male,10,Yes,53,41,40,36,51,100,High Risk of Failure
S79173,Female,12,Yes,30,39,30,31,47,88,High Risk of Failure
S79174,Female,9,No,47,53,52,44,44,69,High Risk of Failure
S79175,Female,10,Yes,47,44,47,39,51,84,High Risk of Failure
S79176,Male,9,Yes,53,48,44,39,49,81,High Risk of Failure
S79177,Female,9,Yes,37,53,40,52,56,84,High Risk of Failure
S79178,Female,10,Yes,49,49,39,45,46,80,High Risk of Failure
S79179,Female,12,Yes,33,41,48,30,51,81,High Risk of Failure
S79180,Male,10,No,46,51,44,42,63,86,High Risk of Failure
S79181,Male,9,Yes,46,41,49,59,48,94,High Risk of Failure
S79182,Male,12,Yes,52,48,43,42,56,79,High Risk of Failure
S79183,Male,9,Yes,51,56,49,37,50,63,High Risk of Failure
S79184,Female,10,Yes,51,43,32,43,51,77,High Risk of Failure
S79185,Male,11,Yes,30,30,30,30,30,76,High Risk of Failure
S79186,Male,11,Yes,52,48,32,51,38,91,High Risk of Failure
S79187,Female,9,Yes,50,55,45,45,47,85,High Risk of Failure
S79188,Female,11,Yes,49,49,33,43,48,74,High Risk of Failure
S79189,Female,9,Yes,38,42,34,32,61,65,High Risk of Failure
S79190,Male,9,Yes,56,50,43,42,52,67,High Risk of Failure
S79191,Female,11,Yes,49,40,44,48,47,82,High Risk of Failure
S79192,Female,9,Yes,40,44,31,31,68,88,High Risk of Failure
S79193,Female,10,Yes,43,35,30,38,45,90,High Risk of Failure
S79194,Female,10,Yes,37,35,46,30,46,82,High Risk of Failure
S79195,Male,9,Yes,48,51,56,47,46,89,High Risk of Failure
S79196,Male,10,No,56,46,47,47,30,82,High Risk of Failure
S79197,Male,11,Yes,41,50,38,51,50,83,High Risk of Failure
S79198,Female,9,Yes,38,44,34,30,41,77,High Risk of Failure
S79199,Male,11,Yes,42,48,39,32,38,78,High Risk of Failure
S79200,Male,10,Yes,52,48,47,46,41,78,High Risk of Failure
S79201,Female,9,Yes,50,47,44,54,50,72,High Risk of Failure
S79202,Male,11,Yes,38,41,30,30,36,76,High Risk of Failure
S79203,Female,9,Yes,48,45,45,64,38,74,High Risk of Failure
S79204,Male,9,Yes,45,54,41,54,50,77,High Risk of Failure
S79205,Male,9,Yes,43,47,46,46,42,79,High Risk of Failure
S79206,Female,12,Yes,30,30,30,31,38,73,High Risk of Failure
S79207,Female,10,Yes,47,53,46,48,37,67,High Risk of Failure
S79208,Male,12,Yes,42,47,42,41,38,94,High Risk of Failure
S79209,Female,9,No,47,51,39,38,40,88,High Risk of Failure
S79210,Female,9,Yes,40,45,35,37,35,86,High Risk of Failure
S79211,Male,12,Yes,37,40,40,49,50,73,High Risk of Failure
S79212,Female,10,Yes,47,40,49,42,48,81,High Risk of Failure
S79213,Male,9,No,44,40,37,42,49,84,High Risk of Failure
S79214,Male,9,Yes,47,52,33,34,41,91,High Risk of Failure
S79215,Female,12,Yes,42,49,42,45,37,98,High Risk of Failure
S79216,Male,9,Yes,56,52,40,57,44,85,High Risk of Failure
S79217,Male,9,Yes,50,48,40,50,58,80,High Risk of Failure
S79218,Male,10,Yes,32,41,44,47,41,80,High Risk of Failure
S79219,Female,11,Yes,50,57,53,48,38,80,High Risk of Failure
S79220,Female,12,Yes,54,54,44,44,39,68,High Risk of Failure
S79221,Female,10,No,52,45,44,44,56,57,High Risk of Failure
S79222,Female,10,No,46,49,50,41,62,67,High Risk of Failure
S79223,Male,12,No,49,60,51,44,44,86,High Risk of Failure
S79224,Male,10,No,44,52,37,34,37,76,High Risk of Failure
S79225,Male,11,Yes,44,46,36,30,42,70,High Risk of Failure
S79226,Male,12,Yes,44,43,34,44,44,83,High Risk of Failure
S79227,Female,9,Yes,50,48,53,36,43,89,High Risk of Failure
S79228,Female,10,Yes,51,48,45,47,53,92,High Risk of Failure
S79229,Female,9,Yes,47,46,39,38,54,82,High Risk of Failure
S79230,Female,9,Yes,52,51,42,38,48,83,High Risk of Failure
S79231,Male,11,Yes,32,33,30,36,47,86,High Risk of Failure
S79232,Male,9,Yes,48,45,30,35,57,74,High Risk of Failure
S79233,Male,10,Yes,42,35,30,35,43,82,High Risk of Failure
S79234,Male,9,Yes,41,50,45,34,60,78,High Risk of Failure
S79235,Male,12,Yes,40,44,49,49,50,85,High Risk of Failure
S79236,Female,10,No,49,58,39,45,57,92,High Risk of Failure
S79237,Male,12,Yes,39,47,33,46,53,76,High Risk of Failure
S79238,Male,12,Yes,47,46,30,32,43,86,High Risk of Failure
S79239,Female,12,No,35,34,34,32,59,72,High Risk of Failure
S79240,Male,10,Yes,50,55,49,46,47,74,High Risk of Failure
S79241,Female,12,Yes,51,41,39,36,58,71,High Risk of Failure
S79242,Male,9,Yes,60,58,46,36,49,87,High Risk of Failure
S79243,Female,10,No,56,46,39,42,48,92,High Risk of Failure
S79244,Female,9,Yes,45,40,44,41,52,86,High Risk of Failure
S79245,Male,11,Yes,58,58,42,34,30,100,High Risk of Failure
S79246,Female,10,Yes,44,45,54,48,47,90,High Risk of Failure
S79247,Female,9,Yes,45,47,49,32,56,75,High Risk of Failure
S79248,Male,12,No,46,48,30,35,33,81,High Risk of Failure
S79249,Male,11,Yes,33,31,32,39,64,87,High Risk of Failure
S79250,Female,9,Yes,45,49,37,48,42,71,High Risk of Failure
S79251,Male,9,No,47,53,40,36,55,77,High Risk of Failure
S79252,Female,10,Yes,36,32,30,30,60,89,High Risk of Failure
S79253,Male,12,Yes,58,49,45,44,44,91,High Risk of Failure
S79254,Female,11,Yes,35,30,37,32,46,78,High Risk of Failure
S79255,Male,9,Yes,37,45,44,42,60,80,High Risk of Failure
S79256,Female,12,Yes,44,46,57,41,60,93,High Risk of Failure
S79257,Male,10,Yes,30,36,30,30,41,83,High Risk of Failure
S79258,Female,12,Yes,32,46,30,36,58,68,High Risk of Failure
S79259,Male,11,Yes,44,43,41,39,53,68,High Risk of Failure
S79260,Female,11,Yes,49,51,49,35,45,86,High Risk of Failure
S79261,Male,12,No,55,49,39,39,47,75,High Risk of Failure
S79262,Female,12,Yes,34,42,30,32,49,87,High Risk of Failure
S79263,Male,10,Yes,46,49,38,51,47,77,High Risk of Failure
S79264,Male,10,No,43,36,40,39,48,92,High Risk of Failure
S79265,Female,11,Yes,54,40,34,33,45,66,High Risk of Failure
S79266,Male,9,Yes,44,50,52,37,51,76,High Risk of Failure
S79267,Female,12,Yes,40,40,30,43,79,58,High Risk of Failure
S79268,Male,11,No,40,42,40,36,30,76,High Risk of Failure
S79269,Female,12,Yes,37,56,43,30,30,91,High Risk of Failure
S79270,Female,11,Yes,39,54,47,30,31,88,High Risk of Failure
S79271,Female,10,Yes,54,43,42,44,66,64,High Risk of Failure
S79272,Male,9,No,58,44,46,44,49,83,High Risk of Failure
S79273,Female,12,Yes,30,43,30,33,30,72,High Risk of Failure
S79274,Female,9,Yes,44,54,47,34,48,100,High Risk of Failure
S79275,Male,9,Yes,54,42,45,36,50,84,High Risk of Failure
S79276,Female,12,Yes,55,48,30,38,40,77,High Risk of Failure
S79277,Female,10,Yes,48,46,44,49,51,87,High Risk of Failure
S79278,Female,10,Yes,55,52,31,32,59,75,High Risk of Failure
S79279,Male,11,Yes,52,57,41,47,43,78,High Risk of Failure
S79280,Female,9,Yes,42,49,45,30,51,82,High Risk of Failure
S79281,Male,9,Yes,54,51,39,44,53,92,High Risk of Failure
S79282,Male,10,Yes,54,43,38,37,74,82,High Risk of Failure
S79283,Female,11,Yes,51,52,53,33,53,81,High Risk of Failure
S79284,Female,10,Yes,36,33,38,30,56,86,High Risk of Failure
S79285,Male,11,Yes,39,31,37,38,30,85,High Risk of Failure
S79286,Male,12,Yes,37,46,45,46,50,91,High Risk of Failure
S79287,Female,12,Yes,54,51,34,53,49,89,High Risk of Failure
S79288,Female,11,Yes,39,38,51,36,64,70,High Risk of Failure
S79289,Female,11,No,48,47,38,41,58,84,High Risk of Failure
S79290,Male,10,Yes,40,43,40,37,51,84,High Risk of Failure
S79291,Female,10,Yes,44,43,44,51,46,84,High Risk of Failure
S79292,Male,10,Yes,50,54,41,33,60,87,High Risk of Failure
S79293,Male,12,Yes,42,41,40,30,48,73,High Risk of Failure
S79294,Female,11,Yes,54,49,42,41,33,100,High Risk of Failure
S79295,Male,10,Yes,47,46,41,48,45,93,High Risk of Failure
S79296,Female,10,Yes,38,50,35,47,47,79,High Risk of Failure
S79297,Female,11,No,56,50,35,47,53,89,High Risk of Failure
S79298,Male,11,Yes,44,36,36,36,60,100,High Risk of Failure
S79299,Female,11,Yes,44,47,47,39,66,83,High Risk of Failure
S79300,Male,9,No,51,52,48,44,52,76,High Risk of Failure
S79301,Female,11,No,43,50,38,47,59,84,High Risk of Failure
S79302,Male,12,Yes,34,34,30,30,44,76,High Risk of Failure
S79303,Male,10,No,51,45,38,42,53,84,High Risk of Failure
S79304,Male,11,Yes,47,45,44,34,38,96,High Risk of Failure
S79305,Female,12,Yes,47,43,30,34,43,72,High Risk of Failure
S79306,Female,9,Yes,37,30,30,30,44,66,High Risk of Failure
S79307,Female,11,Yes,53,59,43,48,44,90,High Risk of Failure
S79308,Male,10,Yes,49,45,49,39,30,64,High Risk of Failure
S79309,Male,12,No,46,42,50,30,45,86,High Risk of Failure
S79310,Female,12,Yes,50,44,30,46,71,67,High Risk of Failure
S79311,Female,11,Yes,42,51,34,50,44,68,High Risk of Failure
S79312,Female,10,Yes,45,54,35,42,73,77,High Risk of Failure
S79313,Male,11,No,43,54,42,47,47,84,High Risk of Failure
